"[run number]","mr_marker","random-pairing","game","mr_learning_style","ethnic_bias?","mr_strategy","[step]","success?","collapse?"
"1355","0","0.4","2","0","true","0","23","false","true"
"1356","0","0.4","2","0","true","0","18","false","true"
"1346","0","0.4","2","0","true","0","196","true","false"
"1357","0","0.4","2","0","true","0","29","false","true"
"1358","0","0.4","2","0","true","0","20","false","true"
"1359","0","0.4","2","0","true","0","35","false","true"
"1360","0","0.4","2","0","true","0","36","false","true"
"1354","0","0.4","2","0","true","0","119","true","false"
"1362","0","0.4","2","0","true","0","25","false","true"
"1364","0","0.4","2","0","true","0","41","false","true"
"1366","0","0.4","2","0","true","0","65","false","true"
"1367","0","0.4","2","0","true","0","24","false","true"
"1365","0","0.4","2","0","true","0","147","true","false"
"1368","0","0.4","2","0","true","0","40","false","true"
"1363","0","0.4","2","0","true","0","244","true","false"
"1361","0","0.4","2","0","true","0","294","true","false"
"1372","0","0.4","2","0","true","0","26","false","true"
"1370","0","0.4","2","0","true","0","115","true","false"
"1371","0","0.4","2","0","true","0","122","true","false"
"1374","0","0.4","2","0","true","0","38","false","true"
"1375","0","0.4","2","0","true","0","37","false","true"
"1377","0","0.4","2","0","true","0","32","false","true"
"1378","0","0.4","2","0","true","0","26","false","true"
"1379","0","0.4","2","0","true","0","29","false","true"
"1373","0","0.4","2","0","true","0","237","true","false"
"1369","0","0.4","2","0","true","0","364","true","false"
"1381","0","0.4","2","0","true","0","18","false","true"
"1382","0","0.4","2","0","true","0","24","false","true"
"1384","0","0.4","2","0","true","0","22","false","true"
"1376","0","0.4","2","0","true","0","208","true","false"
"1380","0","0.4","2","0","true","0","102","true","false"
"1385","0","0.4","2","0","true","0","40","false","true"
"1387","0","0.4","2","0","true","0","20","false","true"
"1388","0","0.4","2","0","true","0","18","false","true"
"1386","0","0.4","2","0","true","0","46","false","true"
"1390","0","0.4","2","0","true","0","27","false","true"
"1392","0","0.4","2","0","true","0","22","false","true"
"1391","0","0.4","2","0","true","0","48","false","true"
"1393","0","0.4","2","0","true","0","29","false","true"
"1383","0","0.4","2","0","true","0","220","true","false"
"1395","0","0.4","2","0","true","0","24","false","true"
"1396","0","0.4","2","0","true","0","27","false","true"
"1397","0","0.4","2","0","true","0","54","false","true"
"1389","0","0.4","2","0","true","0","198","true","false"
"1398","0","0.4","2","0","true","0","64","false","true"
"1399","0","0.4","2","0","true","0","32","false","true"
"1400","0","0.4","2","0","true","0","31","false","true"
"1401","0","0.4","3","0","true","0","20","false","true"
"1402","0","0.4","3","0","true","0","26","false","true"
"1403","0","0.4","3","0","true","0","19","false","true"
"1405","0","0.4","3","0","true","0","20","false","true"
"1407","0","0.4","3","0","true","0","24","false","true"
"1408","0","0.4","3","0","true","0","19","false","true"
"1394","0","0.4","2","0","true","0","232","true","false"
"1409","0","0.4","3","0","true","0","32","false","true"
"1410","0","0.4","3","0","true","0","22","false","true"
"1412","0","0.4","3","0","true","0","22","false","true"
"1406","0","0.4","3","0","true","0","180","true","false"
"1404","0","0.4","3","0","true","0","214","true","false"
"1414","0","0.4","3","0","true","0","27","false","true"
"1415","0","0.4","3","0","true","0","21","false","true"
"1416","0","0.4","3","0","true","0","21","false","true"
"1418","0","0.4","3","0","true","0","27","false","true"
"1411","0","0.4","3","0","true","0","162","true","false"
"1420","0","0.4","3","0","true","0","16","false","true"
"1419","0","0.4","3","0","true","0","17","false","true"
"1422","0","0.4","3","0","true","0","20","false","true"
"1421","0","0.4","3","0","true","0","22","false","true"
"1424","0","0.4","3","0","true","0","19","false","true"
"1423","0","0.4","3","0","true","0","33","false","true"
"1425","0","0.4","3","0","true","0","29","false","true"
"1417","0","0.4","3","0","true","0","139","true","false"
"1427","0","0.4","3","0","true","0","22","false","true"
"1428","0","0.4","3","0","true","0","27","false","true"
"1429","0","0.4","3","0","true","0","44","false","true"
"1430","0","0.4","3","0","true","0","128","true","false"
"1413","0","0.4","3","0","true","0","373","true","false"
"1426","0","0.4","3","0","true","0","231","true","false"
"1433","0","0.4","3","0","true","0","23","false","true"
"1435","0","0.4","3","0","true","0","16","false","true"
"1431","0","0.4","3","0","true","0","197","true","false"
"1437","0","0.4","3","0","true","0","23","false","true"
"1438","0","0.4","3","0","true","0","20","false","true"
"1434","0","0.4","3","0","true","0","106","true","false"
"1439","0","0.4","3","0","true","0","22","false","true"
"1440","0","0.4","3","0","true","0","22","false","true"
"1441","0","0.4","3","0","true","0","28","false","true"
"1442","0","0.4","3","0","true","0","28","false","true"
"1443","0","0.4","3","0","true","0","22","false","true"
"1445","0","0.4","3","0","true","0","20","false","true"
"1436","0","0.4","3","0","true","0","145","true","false"
"1432","0","0.4","3","0","true","0","292","true","false"
"1447","0","0.4","3","0","true","0","62","false","true"
"1444","0","0.4","3","0","true","0","128","true","false"
"1449","0","0.4","3","0","true","0","27","false","true"
"1451","0","0.4","3","0","true","0","20","false","true"
"1452","0","0.4","3","0","true","0","25","false","true"
"1448","0","0.4","3","0","true","0","94","true","false"
"1446","0","0.4","3","0","true","0","209","true","false"
"1455","0","0.4","3","0","true","0","89","true","false"
"1453","0","0.4","3","0","true","0","178","true","false"
"1450","0","0.4","3","0","true","0","271","true","false"
"1457","0","0.4","3","0","true","0","21","false","true"
"1458","0","0.4","3","0","true","0","25","false","true"
"1456","0","0.4","3","0","true","0","111","true","false"
"1459","0","0.4","3","0","true","0","37","false","true"
"1461","0","0.4","3","0","true","0","18","false","true"
"1454","0","0.4","3","0","true","0","275","true","false"
"1462","0","0.4","3","0","true","0","27","false","true"
"1464","0","0.4","3","0","true","0","22","false","true"
"1466","0","0.4","3","0","true","0","23","false","true"
"1467","0","0.4","3","0","true","0","34","false","true"
"1465","0","0.4","3","0","true","0","83","true","false"
"1468","0","0.4","3","0","true","0","15","false","true"
"1460","0","0.4","3","0","true","0","158","true","false"
"1471","0","0.4","3","0","true","0","16","false","true"
"1470","0","0.4","3","0","true","0","29","false","true"
"1469","0","0.4","3","0","true","0","27","false","true"
"1472","0","0.4","3","0","true","0","19","false","true"
"1474","0","0.4","3","0","true","0","22","false","true"
"1473","0","0.4","3","0","true","0","28","false","true"
"1475","0","0.4","3","0","true","0","20","false","true"
"1476","0","0.4","3","0","true","0","43","false","true"
"1463","0","0.4","3","0","true","0","241","true","false"
"1479","0","0.4","3","0","true","0","22","false","true"
"1481","0","0.4","3","0","true","0","21","false","true"
"1480","0","0.4","3","0","true","0","38","false","true"
"1482","0","0.4","3","0","true","0","22","false","true"
"1484","0","0.4","3","0","true","0","31","false","true"
"1483","0","0.4","3","0","true","0","48","false","true"
"1477","0","0.4","3","0","true","0","253","true","false"
"1487","0","0.4","3","0","true","0","17","false","true"
"1488","0","0.4","3","0","true","0","16","false","true"
"1478","0","0.4","3","0","true","0","324","true","false"
"1489","0","0.4","3","0","true","0","26","false","true"
"1491","0","0.4","3","0","true","0","16","false","true"
"1490","0","0.4","3","0","true","0","23","false","true"
"1485","0","0.4","3","0","true","0","201","true","false"
"1486","0","0.4","3","0","true","0","226","true","false"
"1492","0","0.4","3","0","true","0","40","false","true"
"1495","0","0.4","3","0","true","0","19","false","true"
"1494","0","0.4","3","0","true","0","27","false","true"
"1496","0","0.4","3","0","true","0","42","false","true"
"1498","0","0.4","3","0","true","0","32","false","true"
"1499","0","0.4","3","0","true","0","25","false","true"
"1493","0","0.4","3","0","true","0","213","true","false"
"1502","0","0.4","4","0","true","0","32","false","true"
"1503","0","0.4","4","0","true","0","37","false","true"
"1501","0","0.4","4","0","true","0","181","true","false"
"1500","0","0.4","3","0","true","0","200","true","false"
"1504","0","0.4","4","0","true","0","36","false","true"
"1505","0","0.4","4","0","true","0","28","false","true"
"1506","0","0.4","4","0","true","0","22","false","true"
"1507","0","0.4","4","0","true","0","19","false","true"
"1508","0","0.4","4","0","true","0","21","false","true"
"1510","0","0.4","4","0","true","0","20","false","true"
"1509","0","0.4","4","0","true","0","30","false","true"
"1513","0","0.4","4","0","true","0","14","false","true"
"1512","0","0.4","4","0","true","0","32","false","true"
"1497","0","0.4","3","0","true","0","373","true","false"
"1514","0","0.4","4","0","true","0","30","false","true"
"1515","0","0.4","4","0","true","0","22","false","true"
"1516","0","0.4","4","0","true","0","18","false","true"
"1517","0","0.4","4","0","true","0","21","false","true"
"1519","0","0.4","4","0","true","0","26","false","true"
"1520","0","0.4","4","0","true","0","21","false","true"
"1522","0","0.4","4","0","true","0","24","false","true"
"1521","0","0.4","4","0","true","0","34","false","true"
"1511","0","0.4","4","0","true","0","165","true","false"
"1525","0","0.4","4","0","true","0","20","false","true"
"1524","0","0.4","4","0","true","0","26","false","true"
"1527","0","0.4","4","0","true","0","23","false","true"
"1518","0","0.4","4","0","true","0","290","true","false"
"1526","0","0.4","4","0","true","0","217","true","false"
"1529","0","0.4","4","0","true","0","28","false","true"
"1523","0","0.4","4","0","true","0","268","true","false"
"1528","0","0.4","4","0","true","0","285","true","false"
"1533","0","0.4","4","0","true","0","18","false","true"
"1534","0","0.4","4","0","true","0","31","false","true"
"1535","0","0.4","4","0","true","0","15","false","true"
"1531","0","0.4","4","0","true","0","165","true","false"
"1532","0","0.4","4","0","true","0","197","true","false"
"1530","0","0.4","4","0","true","0","280","true","false"
"1538","0","0.4","4","0","true","0","23","false","true"
"1536","0","0.4","4","0","true","0","122","true","false"
"1539","0","0.4","4","0","true","0","24","false","true"
"1541","0","0.4","4","0","true","0","23","false","true"
"1543","0","0.4","4","0","true","0","27","false","true"
"1544","0","0.4","4","0","true","0","16","false","true"
"1545","0","0.4","4","0","true","0","18","false","true"
"1537","0","0.4","4","0","true","0","244","true","false"
"1547","0","0.4","4","0","true","0","19","false","true"
"1542","0","0.4","4","0","true","0","229","true","false"
"1540","0","0.4","4","0","true","0","235","true","false"
"1549","0","0.4","4","0","true","0","20","false","true"
"1551","0","0.4","4","0","true","0","17","false","true"
"1550","0","0.4","4","0","true","0","25","false","true"
"1546","0","0.4","4","0","true","0","231","true","false"
"1548","0","0.4","4","0","true","0","207","true","false"
"1552","0","0.4","4","0","true","0","74","false","true"
"1556","0","0.4","4","0","true","0","33","false","true"
"1553","0","0.4","4","0","true","0","93","true","false"
"1558","0","0.4","4","0","true","0","23","false","true"
"1555","0","0.4","4","0","true","0","164","true","false"
"1560","0","0.4","4","0","true","0","18","false","true"
"1561","0","0.4","4","0","true","0","28","false","true"
"1557","0","0.4","4","0","true","0","188","true","false"
"1559","0","0.4","4","0","true","0","163","true","false"
"1562","0","0.4","4","0","true","0","33","false","true"
"1564","0","0.4","4","0","true","0","22","false","true"
"1566","0","0.4","4","0","true","0","35","false","true"
"1567","0","0.4","4","0","true","0","27","false","true"
"1568","0","0.4","4","0","true","0","42","false","true"
"1563","0","0.4","4","0","true","0","166","true","false"
"1570","0","0.4","4","0","true","0","24","false","true"
"1569","0","0.4","4","0","true","0","24","false","true"
"1572","0","0.4","4","0","true","0","24","false","true"
"1554","0","0.4","4","0","true","0","500","true","false"
"1565","0","0.4","4","0","true","0","228","true","false"
"1573","0","0.4","4","0","true","0","32","false","true"
"1574","0","0.4","4","0","true","0","20","false","true"
